"chr","from","to","bkpt_in_window_ESAD","bkpt_in_window_GACA","bkpt_in_window_LIRI","bkpt_in_window_MALY","bkpt_in_window_OV","bkpt_in_window_PACA","bkpt_in_window_RECA","total_bkpt_in_window_ESAD","total_bkpt_in_window_GACA","total_bkpt_in_window_LIRI","total_bkpt_in_window_MALY","total_bkpt_in_window_OV","total_bkpt_in_window_PACA","total_bkpt_in_window_RECA","density_ESAD","density_GACA","density_LIRI","density_MALY","density_OV","density_PACA","density_RECA"
"3",1.33e+08,133500000,3,0,17,2,10,1,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0,0.00517188926072406,0.00278164116828929,0.00341296928327645,0.000342231348391513,0
"3",133500000,1.34e+08,4,0,6,0,6,4,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0,0.00182537268025555,0,0.00204778156996587,0.00136892539356605,0
"3",1.34e+08,134500000,5,0,8,0,7,9,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0,0.00243383024034074,0,0.00238907849829352,0.00308008213552361,0
"3",134500000,1.35e+08,3,0,2,0,1,2,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0,0.000608457560085184,0,0.000341296928327645,0.000684462696783025,0
"3",1.35e+08,135500000,5,1,6,0,13,4,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0.00116686114352392,0.00182537268025555,0,0.00443686006825939,0.00136892539356605,0
"3",135500000,1.36e+08,15,5,7,1,22,1,0,3837,857,3287,719,2930,2922,398,0.00390930414386239,0.0058343057176196,0.00212960146029814,0.00139082058414465,0.00750853242320819,0.000342231348391513,0
"3",1.36e+08,136500000,29,1,23,1,18,11,0,3837,857,3287,719,2930,2922,398,0.00755798801146729,0.00116686114352392,0.00699726194097962,0.00139082058414465,0.00614334470989761,0.00376454483230664,0
"3",136500000,1.37e+08,3,0,11,0,11,2,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0,0.00334651658046851,0,0.0037542662116041,0.000684462696783025,0
"3",1.37e+08,137500000,3,0,7,0,4,5,1,3837,857,3287,719,2930,2922,398,0.000781860828772478,0,0.00212960146029814,0,0.00136518771331058,0.00171115674195756,0.00251256281407035
"3",137500000,1.38e+08,6,0,6,2,11,5,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0,0.00182537268025555,0.00278164116828929,0.0037542662116041,0.00171115674195756,0
"3",1.38e+08,138500000,2,0,7,2,13,18,0,3837,857,3287,719,2930,2922,398,0.000521240552514986,0,0.00212960146029814,0.00278164116828929,0.00443686006825939,0.00616016427104723,0
"3",138500000,1.39e+08,11,0,6,0,1,3,0,3837,857,3287,719,2930,2922,398,0.00286682303883242,0,0.00182537268025555,0,0.000341296928327645,0.00102669404517454,0
"3",1.39e+08,139500000,6,0,3,1,7,5,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0,0.000912686340127776,0.00139082058414465,0.00238907849829352,0.00171115674195756,0
"3",139500000,1.4e+08,2,0,4,1,4,1,0,3837,857,3287,719,2930,2922,398,0.000521240552514986,0,0.00121691512017037,0.00139082058414465,0.00136518771331058,0.000342231348391513,0
"3",1.4e+08,140500000,4,0,4,0,13,1,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0,0.00121691512017037,0,0.00443686006825939,0.000342231348391513,0
"3",140500000,1.41e+08,3,3,2,0,7,3,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0.00350058343057176,0.000608457560085184,0,0.00238907849829352,0.00102669404517454,0
"3",1.41e+08,141500000,10,1,3,3,12,2,0,3837,857,3287,719,2930,2922,398,0.00260620276257493,0.00116686114352392,0.000912686340127776,0.00417246175243394,0.00409556313993174,0.000684462696783025,0
"3",141500000,1.42e+08,3,1,3,1,12,5,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0.00116686114352392,0.000912686340127776,0.00139082058414465,0.00409556313993174,0.00171115674195756,0
"3",1.42e+08,142500000,3,1,9,2,7,1,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0.00116686114352392,0.00273805902038333,0.00278164116828929,0.00238907849829352,0.000342231348391513,0
"3",142500000,1.43e+08,6,0,3,0,10,1,2,3837,857,3287,719,2930,2922,398,0.00156372165754496,0,0.000912686340127776,0,0.00341296928327645,0.000342231348391513,0.0050251256281407
"3",1.43e+08,143500000,3,0,3,2,2,3,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0,0.000912686340127776,0.00278164116828929,0.00068259385665529,0.00102669404517454,0
"3",143500000,1.44e+08,7,6,8,0,2,8,2,3837,857,3287,719,2930,2922,398,0.00182434193380245,0.00700116686114352,0.00243383024034074,0,0.00068259385665529,0.0027378507871321,0.0050251256281407
"3",1.44e+08,144500000,8,6,2,0,7,4,0,3837,857,3287,719,2930,2922,398,0.00208496221005994,0.00700116686114352,0.000608457560085184,0,0.00238907849829352,0.00136892539356605,0
"3",144500000,1.45e+08,10,2,12,6,2,5,0,3837,857,3287,719,2930,2922,398,0.00260620276257493,0.00233372228704784,0.0036507453605111,0.00834492350486787,0.00068259385665529,0.00171115674195756,0
"3",1.45e+08,145500000,7,1,5,0,6,6,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0.00116686114352392,0.00152114390021296,0,0.00204778156996587,0.00205338809034908,0
"3",145500000,1.46e+08,5,0,3,2,5,4,2,3837,857,3287,719,2930,2922,398,0.00130310138128746,0,0.000912686340127776,0.00278164116828929,0.00170648464163823,0.00136892539356605,0.0050251256281407
"3",1.46e+08,146500000,4,0,13,1,5,1,5,3837,857,3287,719,2930,2922,398,0.00104248110502997,0,0.0039549741405537,0.00139082058414465,0.00170648464163823,0.000342231348391513,0.0125628140703518
"3",146500000,1.47e+08,7,0,10,3,9,1,2,3837,857,3287,719,2930,2922,398,0.00182434193380245,0,0.00304228780042592,0.00417246175243394,0.00307167235494881,0.000342231348391513,0.0050251256281407
"3",1.47e+08,147500000,3,4,10,0,6,6,1,3837,857,3287,719,2930,2922,398,0.000781860828772478,0.00466744457409568,0.00304228780042592,0,0.00204778156996587,0.00205338809034908,0.00251256281407035
"3",147500000,1.48e+08,9,0,11,3,10,8,0,3837,857,3287,719,2930,2922,398,0.00234558248631744,0,0.00334651658046851,0.00417246175243394,0.00341296928327645,0.0027378507871321,0
"3",1.48e+08,148500000,7,3,4,5,6,6,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0.00350058343057176,0.00121691512017037,0.00695410292072323,0.00204778156996587,0.00205338809034908,0
"3",148500000,1.49e+08,5,4,15,0,10,12,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0.00466744457409568,0.00456343170063888,0,0.00341296928327645,0.00410677618069815,0
"3",1.49e+08,149500000,4,1,13,0,11,15,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0.00116686114352392,0.0039549741405537,0,0.0037542662116041,0.00513347022587269,0
"3",149500000,1.5e+08,5,2,11,1,3,24,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0.00233372228704784,0.00334651658046851,0.00139082058414465,0.00102389078498294,0.0082135523613963,0
"3",1.5e+08,150500000,7,0,11,3,5,0,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0,0.00334651658046851,0.00417246175243394,0.00170648464163823,0,0
"3",150500000,1.51e+08,4,0,14,1,9,6,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0,0.00425920292059629,0.00139082058414465,0.00307167235494881,0.00205338809034908,0
"3",1.51e+08,151500000,19,0,7,0,8,10,0,3837,857,3287,719,2930,2922,398,0.00495178524889236,0,0.00212960146029814,0,0.00273037542662116,0.00342231348391513,0
"3",151500000,1.52e+08,9,1,5,0,0,6,0,3837,857,3287,719,2930,2922,398,0.00234558248631744,0.00116686114352392,0.00152114390021296,0,0,0.00205338809034908,0
"3",1.52e+08,152500000,2,2,10,3,7,3,0,3837,857,3287,719,2930,2922,398,0.000521240552514986,0.00233372228704784,0.00304228780042592,0.00417246175243394,0.00238907849829352,0.00102669404517454,0
"3",152500000,1.53e+08,7,1,4,2,1,5,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0.00116686114352392,0.00121691512017037,0.00278164116828929,0.000341296928327645,0.00171115674195756,0
"3",1.53e+08,153500000,4,1,7,0,14,1,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0.00116686114352392,0.00212960146029814,0,0.00477815699658703,0.000342231348391513,0
"3",153500000,1.54e+08,4,3,8,2,5,6,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0.00350058343057176,0.00243383024034074,0.00278164116828929,0.00170648464163823,0.00205338809034908,0
"3",1.54e+08,154500000,5,2,1,3,6,2,1,3837,857,3287,719,2930,2922,398,0.00130310138128746,0.00233372228704784,0.000304228780042592,0.00417246175243394,0.00204778156996587,0.000684462696783025,0.00251256281407035
"3",154500000,1.55e+08,2,0,4,1,0,10,0,3837,857,3287,719,2930,2922,398,0.000521240552514986,0,0.00121691512017037,0.00139082058414465,0,0.00342231348391513,0
"3",1.55e+08,155500000,0,2,5,2,5,12,0,3837,857,3287,719,2930,2922,398,0,0.00233372228704784,0.00152114390021296,0.00278164116828929,0.00170648464163823,0.00410677618069815,0
"3",155500000,1.56e+08,5,5,6,4,5,6,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0.0058343057176196,0.00182537268025555,0.00556328233657858,0.00170648464163823,0.00205338809034908,0
"3",1.56e+08,156500000,2,0,4,4,3,5,0,3837,857,3287,719,2930,2922,398,0.000521240552514986,0,0.00121691512017037,0.00556328233657858,0.00102389078498294,0.00171115674195756,0
"3",156500000,1.57e+08,1,1,14,0,6,2,0,3837,857,3287,719,2930,2922,398,0.000260620276257493,0.00116686114352392,0.00425920292059629,0,0.00204778156996587,0.000684462696783025,0
"3",1.57e+08,157500000,1,2,11,0,11,8,0,3837,857,3287,719,2930,2922,398,0.000260620276257493,0.00233372228704784,0.00334651658046851,0,0.0037542662116041,0.0027378507871321,0
"3",157500000,1.58e+08,5,0,7,0,5,12,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0,0.00212960146029814,0,0.00170648464163823,0.00410677618069815,0
"3",1.58e+08,158500000,6,0,16,0,7,7,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0,0.00486766048068147,0,0.00238907849829352,0.00239561943874059,0
"3",158500000,1.59e+08,4,0,5,0,5,3,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0,0.00152114390021296,0,0.00170648464163823,0.00102669404517454,0
"3",1.59e+08,159500000,6,2,9,0,7,10,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0.00233372228704784,0.00273805902038333,0,0.00238907849829352,0.00342231348391513,0
"3",159500000,1.6e+08,4,0,11,0,2,7,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0,0.00334651658046851,0,0.00068259385665529,0.00239561943874059,0
"3",1.6e+08,160500000,1,0,8,0,9,4,0,3837,857,3287,719,2930,2922,398,0.000260620276257493,0,0.00243383024034074,0,0.00307167235494881,0.00136892539356605,0
"3",1.61e+08,161500000,51,3,8,1,4,7,0,3837,857,3287,719,2930,2922,398,0.0132916340891321,0.00350058343057176,0.00243383024034074,0.00139082058414465,0.00136518771331058,0.00239561943874059,0
"3",161500000,1.62e+08,6,1,11,2,13,10,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0.00116686114352392,0.00334651658046851,0.00278164116828929,0.00443686006825939,0.00342231348391513,0
"3",1.62e+08,162500000,7,0,6,0,10,1,2,3837,857,3287,719,2930,2922,398,0.00182434193380245,0,0.00182537268025555,0,0.00341296928327645,0.000342231348391513,0.0050251256281407
"3",162500000,1.63e+08,12,3,7,2,3,14,0,3837,857,3287,719,2930,2922,398,0.00312744331508991,0.00350058343057176,0.00212960146029814,0.00278164116828929,0.00102389078498294,0.00479123887748118,0
"3",1.63e+08,163500000,13,6,7,5,8,9,0,3837,857,3287,719,2930,2922,398,0.00338806359134741,0.00700116686114352,0.00212960146029814,0.00695410292072323,0.00273037542662116,0.00308008213552361,0
"3",163500000,1.64e+08,18,3,7,3,9,8,0,3837,857,3287,719,2930,2922,398,0.00469116497263487,0.00350058343057176,0.00212960146029814,0.00417246175243394,0.00307167235494881,0.0027378507871321,0
"3",1.64e+08,164500000,3,3,6,4,2,9,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0.00350058343057176,0.00182537268025555,0.00556328233657858,0.00068259385665529,0.00308008213552361,0
"3",164500000,1.65e+08,2,0,1,2,7,2,0,3837,857,3287,719,2930,2922,398,0.000521240552514986,0,0.000304228780042592,0.00278164116828929,0.00238907849829352,0.000684462696783025,0
"3",1.65e+08,165500000,12,0,10,0,26,4,0,3837,857,3287,719,2930,2922,398,0.00312744331508991,0,0.00304228780042592,0,0.00887372013651877,0.00136892539356605,0
"3",165500000,1.66e+08,10,2,10,5,12,2,1,3837,857,3287,719,2930,2922,398,0.00260620276257493,0.00233372228704784,0.00304228780042592,0.00695410292072323,0.00409556313993174,0.000684462696783025,0.00251256281407035
"3",1.66e+08,166500000,16,0,16,0,6,7,0,3837,857,3287,719,2930,2922,398,0.00416992442011989,0,0.00486766048068147,0,0.00204778156996587,0.00239561943874059,0
"3",166500000,1.67e+08,6,0,9,2,7,3,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0,0.00273805902038333,0.00278164116828929,0.00238907849829352,0.00102669404517454,0
"3",1.67e+08,167500000,4,0,17,0,9,6,0,3837,857,3287,719,2930,2922,398,0.00104248110502997,0,0.00517188926072406,0,0.00307167235494881,0.00205338809034908,0
"3",167500000,1.68e+08,6,0,11,1,8,9,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0,0.00334651658046851,0.00139082058414465,0.00273037542662116,0.00308008213552361,0
"3",1.68e+08,168500000,6,1,3,1,15,9,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0.00116686114352392,0.000912686340127776,0.00139082058414465,0.00511945392491468,0.00308008213552361,0
"3",168500000,1.69e+08,47,17,8,0,25,15,0,3837,857,3287,719,2930,2922,398,0.0122491529841022,0.0198366394399067,0.00243383024034074,0,0.00853242320819113,0.00513347022587269,0
"3",1.69e+08,169500000,55,5,4,2,15,13,0,3837,857,3287,719,2930,2922,398,0.0143341151941621,0.0058343057176196,0.00121691512017037,0.00278164116828929,0.00511945392491468,0.00444900752908966,0
"3",169500000,1.7e+08,41,4,9,2,9,57,0,3837,857,3287,719,2930,2922,398,0.0106854313265572,0.00466744457409568,0.00273805902038333,0.00278164116828929,0.00307167235494881,0.0195071868583162,0
"3",1.7e+08,170500000,59,2,7,2,11,56,0,3837,857,3287,719,2930,2922,398,0.0153765962991921,0.00233372228704784,0.00212960146029814,0.00278164116828929,0.0037542662116041,0.0191649555099247,0
"3",170500000,1.71e+08,17,2,29,0,13,25,0,3837,857,3287,719,2930,2922,398,0.00443054469637738,0.00233372228704784,0.00882263462123517,0,0.00443686006825939,0.00855578370978782,0
"3",1.71e+08,171500000,7,0,1,0,9,3,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0,0.000304228780042592,0,0.00307167235494881,0.00102669404517454,0
"3",171500000,1.72e+08,23,3,10,2,6,9,0,3837,857,3287,719,2930,2922,398,0.00599426635392233,0.00350058343057176,0.00304228780042592,0.00278164116828929,0.00204778156996587,0.00308008213552361,0
"3",1.72e+08,172500000,19,4,17,3,37,19,0,3837,857,3287,719,2930,2922,398,0.00495178524889236,0.00466744457409568,0.00517188926072406,0.00417246175243394,0.0126279863481229,0.00650239561943874,0
"3",172500000,1.73e+08,9,1,14,1,29,2,0,3837,857,3287,719,2930,2922,398,0.00234558248631744,0.00116686114352392,0.00425920292059629,0.00139082058414465,0.00989761092150171,0.000684462696783025,0
"3",1.73e+08,173500000,13,7,6,0,7,2,0,3837,857,3287,719,2930,2922,398,0.00338806359134741,0.00816802800466744,0.00182537268025555,0,0.00238907849829352,0.000684462696783025,0
"3",173500000,1.74e+08,8,1,14,0,3,6,0,3837,857,3287,719,2930,2922,398,0.00208496221005994,0.00116686114352392,0.00425920292059629,0,0.00102389078498294,0.00205338809034908,0
"3",1.74e+08,174500000,14,5,16,2,10,12,0,3837,857,3287,719,2930,2922,398,0.0036486838676049,0.0058343057176196,0.00486766048068147,0.00278164116828929,0.00341296928327645,0.00410677618069815,0
"3",174500000,1.75e+08,71,33,22,2,13,41,0,3837,857,3287,719,2930,2922,398,0.018504039614282,0.0385064177362894,0.00669303316093702,0.00278164116828929,0.00443686006825939,0.014031485284052,0
"3",1.75e+08,175500000,47,22,14,0,20,33,0,3837,857,3287,719,2930,2922,398,0.0122491529841022,0.0256709451575263,0.00425920292059629,0,0.0068259385665529,0.0112936344969199,0
"3",175500000,1.76e+08,17,2,13,0,13,7,0,3837,857,3287,719,2930,2922,398,0.00443054469637738,0.00233372228704784,0.0039549741405537,0,0.00443686006825939,0.00239561943874059,0
"3",1.76e+08,176500000,15,1,7,0,12,19,0,3837,857,3287,719,2930,2922,398,0.00390930414386239,0.00116686114352392,0.00212960146029814,0,0.00409556313993174,0.00650239561943874,0
"3",176500000,1.77e+08,5,0,25,7,35,8,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0,0.0076057195010648,0.00973574408901252,0.0119453924914676,0.0027378507871321,0
"3",1.77e+08,177500000,7,0,8,0,23,9,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0,0.00243383024034074,0,0.00784982935153584,0.00308008213552361,0
"3",177500000,1.78e+08,14,0,8,2,7,12,0,3837,857,3287,719,2930,2922,398,0.0036486838676049,0,0.00243383024034074,0.00278164116828929,0.00238907849829352,0.00410677618069815,0
"3",1.78e+08,178500000,18,2,14,0,12,11,0,3837,857,3287,719,2930,2922,398,0.00469116497263487,0.00233372228704784,0.00425920292059629,0,0.00409556313993174,0.00376454483230664,0
"3",178500000,1.79e+08,3,0,10,3,5,3,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0,0.00304228780042592,0.00417246175243394,0.00170648464163823,0.00102669404517454,0
"3",1.79e+08,179500000,5,2,7,1,9,4,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0.00233372228704784,0.00212960146029814,0.00139082058414465,0.00307167235494881,0.00136892539356605,0
"3",179500000,1.8e+08,7,0,18,2,12,4,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0,0.00547611804076666,0.00278164116828929,0.00409556313993174,0.00136892539356605,0
"3",1.8e+08,180500000,0,0,13,9,11,8,0,3837,857,3287,719,2930,2922,398,0,0,0.0039549741405537,0.0125173852573018,0.0037542662116041,0.0027378507871321,0
"3",180500000,1.81e+08,7,2,18,2,11,15,0,3837,857,3287,719,2930,2922,398,0.00182434193380245,0.00233372228704784,0.00547611804076666,0.00278164116828929,0.0037542662116041,0.00513347022587269,0
"3",1.81e+08,181500000,10,4,14,0,10,14,0,3837,857,3287,719,2930,2922,398,0.00260620276257493,0.00466744457409568,0.00425920292059629,0,0.00341296928327645,0.00479123887748118,0
"3",181500000,1.82e+08,6,0,7,2,3,6,0,3837,857,3287,719,2930,2922,398,0.00156372165754496,0,0.00212960146029814,0.00278164116828929,0.00102389078498294,0.00205338809034908,0
"3",1.82e+08,182500000,16,0,6,1,2,7,0,3837,857,3287,719,2930,2922,398,0.00416992442011989,0,0.00182537268025555,0.00139082058414465,0.00068259385665529,0.00239561943874059,0
"3",182500000,1.83e+08,10,0,10,0,4,3,0,3837,857,3287,719,2930,2922,398,0.00260620276257493,0,0.00304228780042592,0,0.00136518771331058,0.00102669404517454,0
"3",1.83e+08,183500000,5,2,10,2,7,8,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0.00233372228704784,0.00304228780042592,0.00278164116828929,0.00238907849829352,0.0027378507871321,0
"3",183500000,1.84e+08,15,1,8,1,4,5,2,3837,857,3287,719,2930,2922,398,0.00390930414386239,0.00116686114352392,0.00243383024034074,0.00139082058414465,0.00136518771331058,0.00171115674195756,0.0050251256281407
"3",1.84e+08,184500000,25,2,7,0,12,37,0,3837,857,3287,719,2930,2922,398,0.00651550690643732,0.00233372228704784,0.00212960146029814,0,0.00409556313993174,0.012662559890486,0
"3",184500000,1.85e+08,14,2,6,0,12,13,0,3837,857,3287,719,2930,2922,398,0.0036486838676049,0.00233372228704784,0.00182537268025555,0,0.00409556313993174,0.00444900752908966,0
"3",1.85e+08,185500000,16,2,17,0,3,12,0,3837,857,3287,719,2930,2922,398,0.00416992442011989,0.00233372228704784,0.00517188926072406,0,0.00102389078498294,0.00410677618069815,0
"3",185500000,1.86e+08,9,12,8,0,15,15,0,3837,857,3287,719,2930,2922,398,0.00234558248631744,0.014002333722287,0.00243383024034074,0,0.00511945392491468,0.00513347022587269,0
"3",1.86e+08,186500000,35,12,15,0,8,19,0,3837,857,3287,719,2930,2922,398,0.00912170966901225,0.014002333722287,0.00456343170063888,0,0.00273037542662116,0.00650239561943874,0
"3",186500000,1.87e+08,3,1,9,4,7,14,0,3837,857,3287,719,2930,2922,398,0.000781860828772478,0.00116686114352392,0.00273805902038333,0.00556328233657858,0.00238907849829352,0.00479123887748118,0
"3",1.87e+08,187500000,5,0,8,29,12,7,0,3837,857,3287,719,2930,2922,398,0.00130310138128746,0,0.00243383024034074,0.0403337969401947,0.00409556313993174,0.00239561943874059,0
"3",187500000,1.88e+08,2,9,15,7,8,12,0,3837,857,3287,719,2930,2922,398,0.000521240552514986,0.0105017502917153,0.00456343170063888,0.00973574408901252,0.00273037542662116,0.00410677618069815,0
"3",1.88e+08,188500000,9,7,19,1,3,6,0,3837,857,3287,719,2930,2922,398,0.00234558248631744,0.00816802800466744,0.00578034682080925,0.00139082058414465,0.00102389078498294,0.00205338809034908,0
